Achiever,Killer,Explorer,Socializer
-13993.8453482172,-8290.54897503747,-10459.7014306822,-7104.03703659247
-14003.202858243,-8296.01905078124,-10466.6325195425,-7108.61556825662
-14012.8346534289,-8301.68538531946,-10473.7951630624,-7113.61576053191
-14022.5502215242,-8307.34130398271,-10480.6680473113,-7118.34735886401
-14032.0476938291,-8313.07148980101,-10487.625050597,-7123.23619652453
-14041.6181817845,-8318.75385974777,-10494.6048018511,-7128.21516039411
-14051.0891556438,-8324.20918371002,-10501.5160788823,-7133.15881545584
-14060.5518883299,-8329.94792037073,-10508.4683858648,-7138.02084054379
-14069.9569918585,-8335.60516694683,-10515.7614068911,-7142.87108451617
-14079.3885627276,-8341.21068194821,-10522.8428935483,-7147.78067728479
-14089.006338597,-8346.92361298948,-10529.738649757,-7152.66061590584
-14098.2874843692,-8352.34275282973,-10536.46657206,-7157.37536572547
-14107.9828118889,-8357.86456944472,-10543.2228272636,-7162.1779464835
-14117.0603662343,-8363.31234152056,-10550.2595346394,-7166.96393897234
-14126.5931031812,-8368.80661948089,-10557.0654400823,-7171.68473620767
-14136.1560363773,-8374.27213993324,-10563.8908977872,-7176.55430203665
-14145.5172032465,-8379.57507826611,-10570.7300402154,-7181.23274864351
-14154.8458772087,-8384.98615415138,-10577.6261410299,-7185.87173341267
-14164.1480050463,-8390.26671948761,-10584.4364881023,-7190.54554725227
-14173.4445172294,-8395.7887640228,-10591.4108334874,-7195.24759456874
-14182.7975977972,-8401.49798085476,-10598.4386912994,-7199.83287986303
-14192.5273418062,-8407.16424430282,-10605.2230125909,-7204.52327841593
-14202.1571242303,-8412.79938882203,-10612.1315536809,-7209.19493787084
-14211.5686787542,-8418.36723450373,-10619.0310886977,-7213.79392677501
-14221.0795127473,-8424.062698618,-10625.8988352334,-7218.27713878985
-14230.5047490983,-8429.72782903931,-10632.8675453907,-7222.90079080076
-14239.5197175036,-8435.49705875417,-10640.0123157245,-7227.78407756531
-14248.666221351,-8441.28939988802,-10647.0645145476,-7232.42781357986
-14258.0703411938,-8446.91044554295,-10653.9580976777,-7237.12564093725
-14267.3445338223,-8452.64694675907,-10661.0806820318,-7242.06762218857
-14276.5039828544,-8458.37963710657,-10668.0577610725,-7246.86109921926
-14285.7560747486,-8463.96831789146,-10675.0094334,-7251.79898243711
-14294.9164608009,-8469.63152760511,-10682.1631293376,-7256.68333922986
-14304.4594440617,-8475.13518490269,-10689.0055888622,-7261.60622916009
-14314.076669844,-8480.73146172438,-10695.7202598235,-7266.57140749515
-14323.5874574801,-8486.43561846318,-10702.7141327191,-7271.51614316418
-14333.1532492113,-8491.95939271872,-10709.6417544753,-7276.61388774704
-14342.6673478978,-8497.49915273243,-10716.6212794481,-7281.56068646613
-14352.3504819991,-8502.99050655123,-10723.4970011558,-7286.52661883008
-14361.6912199597,-8508.48821733556,-10730.436566956,-7291.5335763583
-14370.8191865435,-8513.97675337682,-10737.3338763835,-7296.48511749625
-14380.0592821042,-8519.27206980028,-10744.5076769839,-7301.24380844532
-14389.1387395056,-8524.66113482472,-10751.4604988652,-7306.09491026857
-14398.8193069405,-8529.93589507279,-10758.3707513316,-7310.82291701625
-14408.0946972583,-8535.45048700246,-10765.3899468232,-7315.4273170434
-14417.5627546648,-8541.08039358171,-10772.4935185728,-7320.27197471398
-14427.00699874,-8546.67021072068,-10779.7066054206,-7324.9978566439
-14436.3652154725,-8552.08450610432,-10786.7694473029,-7329.68897828016
-14446.1189635602,-8557.45234591219,-10793.5967878872,-7334.52230940749
-14455.4230633852,-8562.83680640286,-10800.5771718242,-7339.16635470165
-14464.5177325637,-8568.24974011611,-10807.5012036371,-7343.87291441668
-14473.9238018195,-8573.86913968544,-10814.6292103862,-7348.54913058919
-14483.4397086988,-8579.55606181179,-10821.8687551975,-7353.12932660555
-14492.9379478728,-8585.28281021339,-10828.7852951114,-7357.85453383933
-14502.520566672,-8590.69646869222,-10835.6715154719,-7362.55025357192
-14511.8914292335,-8596.13902289833,-10842.609299139,-7367.27746735391
-14521.4301080508,-8601.47389597297,-10849.509760677,-7371.71917929387
-14530.8165479478,-8607.01974993605,-10856.5263116625,-7376.37013123724
-14540.3842929324,-8612.6972207767,-10863.5686385436,-7381.11317954053
-14549.4891934298,-8618.37411063212,-10870.5783340748,-7385.6835904316
-14558.5300573197,-8624.11950093468,-10877.507544326,-7390.50570191489
-14568.0314418735,-8629.60447337705,-10884.5828719094,-7395.51116540471
-14577.1948120939,-8635.12459646536,-10891.5481346619,-7400.43807144153
-14586.4615875197,-8640.55058242338,-10898.4536341749,-7405.20701170093
-14595.7309373136,-8645.86591347601,-10905.2733100567,-7409.91457751134
-14605.171215928,-8651.29932814792,-10912.3101947096,-7414.72254244106
-14614.6646980976,-8656.87002763084,-10919.4654386951,-7419.60672565795
-14624.1559593323,-8662.42500337286,-10926.4915148824,-7424.29607434824
-14633.3649307282,-8667.8529982973,-10933.4647891388,-7429.2202870008
-14642.5143914113,-8673.26981288481,-10940.4257780837,-7434.20806150781
-14652.2160939517,-8678.69448828333,-10947.225579155,-7439.0182035498
-14661.7240310579,-8684.30924989266,-10954.0615348691,-7443.86364016101
-14671.1546082852,-8689.93183402193,-10961.1091942812,-7448.81724463634
-14680.3576912071,-8695.73514440312,-10968.0940005452,-7453.59953485017
-14689.9189777664,-8701.15673212946,-10975.2380700607,-7458.38008279811
-14699.4014287494,-8706.83092645528,-10982.0489336855,-7463.27933941638
-14708.9207089977,-8712.56047432847,-10989.0363587995,-7468.06874381099
-14718.5902486593,-8718.10622511985,-10996.1503261366,-7472.92130841914
-14728.022418727,-8723.79840584349,-11003.1149616593,-7477.63130955752
-14737.6878285804,-8729.47406165126,-11010.161591497,-7482.35215293723
-14747.0615919168,-8735.31891232209,-11017.3269045116,-7487.099679422
-14756.6324812164,-8740.79098569846,-11024.2368555091,-7491.78771156324
-14766.4264315938,-8746.34829724872,-11031.1246857934,-7496.46681421383
-14776.2308558048,-8752.09127923281,-11038.0162042363,-7501.11420162117
-14785.6345449464,-8757.56085824337,-11044.8546810375,-7505.81871788187
-14794.9853978139,-8763.02081142386,-11051.7254536866,-7510.84226471739
-14804.3812886216,-8768.59620250969,-11058.6185306461,-7515.68954153729
-14813.8106087586,-8774.25189457224,-11065.6661577562,-7520.30368432399
-14822.9646822367,-8779.80738143503,-11072.5110135652,-7525.01515692301
-14832.2496251179,-8785.40321687776,-11079.3128839839,-7529.85496788002
-14841.8694106314,-8791.10463575074,-11086.0947681732,-7534.51683847906
-14851.302744149,-8796.90316971361,-11093.0340822655,-7539.18081940389
-14860.7630826496,-8802.38804709828,-11100.0915846472,-7543.89488330567
-14869.7781907638,-8807.88420437979,-11107.2135663741,-7548.59969481088
-14878.8615597528,-8813.30714653279,-11114.3786449383,-7553.47638687519
-14887.8877819605,-8818.93715516594,-11121.3220149109,-7558.38746529626
-14897.1556086283,-8824.59535355118,-11128.2327954391,-7563.19200949526
-14906.4875149365,-8830.0323820263,-11134.9827641276,-7568.02129376272
-14915.7566335029,-8835.59578758225,-11142.0100143979,-7572.90273068812
-14924.9879770693,-8841.31530176531,-11148.9860981994,-7577.74243287121
-14934.2513806248,-8846.79554636623,-11156.0198851838,-7582.45101280534
-14943.7946817984,-8852.54643566233,-11163.08100201,-7587.40635848006
-14953.0483908219,-8858.21063250509,-11170.1706286133,-7592.06796763202
-14962.4799296695,-8863.98850370867,-11177.2287578227,-7596.99432591604
-14972.0253508971,-8869.49261951113,-11184.3060402683,-7601.88987252796
-14981.4235370886,-8875.01068312435,-11191.2745352152,-7606.71944951735
-14990.7042737574,-8880.56818026003,-11198.3316169362,-7611.53055783606
-15000.1821980392,-8886.27440423774,-11205.420604139,-7616.49416636364
-15009.6258696471,-8891.79150333762,-11212.5369697191,-7621.36306301379
-15018.9961680018,-8897.25866666875,-11219.5486027112,-7626.30632261808
-15028.737987296,-8902.77480724161,-11226.5619634292,-7631.12906207278
-15038.1244690369,-8908.25370959303,-11233.6300750302,-7635.87561156044
-15047.5296371942,-8913.59277420581,-11240.6993057978,-7640.45716790314
-15056.7643691656,-8919.41655194128,-11247.7224102183,-7645.1090283075
-15066.0853995782,-8925.16922722705,-11254.7828083127,-7649.86110615898
-15075.5162373811,-8930.87665371562,-11261.901720277,-7654.58452386534
-15084.9032739089,-8936.52570539893,-11268.7242977149,-7659.28005090354
-15094.4716002747,-8942.28918539842,-11275.8333302717,-7664.03840993414
-15104.1145770559,-8948.0811597895,-11282.7488904638,-7668.76898448844
-15113.7802298403,-8953.893059065,-11289.7818681136,-7673.55816547183
-15123.1732789768,-8959.67400564568,-11296.6937552311,-7678.29869407216
-15132.8732673372,-8965.46546961779,-11303.526613689,-7683.01777279861
-15142.2706678686,-8971.32362835807,-11310.3464304714,-7687.60286127342
-15151.5244506425,-8976.72371439511,-11317.2764885377,-7692.33436784946
-15161.1123216585,-8982.23118255417,-11324.2286802812,-7697.17187754553
-15170.693737983,-8987.71877910755,-11331.1907473806,-7702.12832352561
-15180.2136861844,-8993.27192292205,-11338.206689543,-7706.96049935066
-15190.0042943148,-8998.65806006536,-11345.3130098684,-7711.65428589908
-15199.8240015414,-9004.26995460891,-11352.3214694802,-7716.36563993394
-15209.4095147644,-9009.97413741965,-11359.2632607496,-7721.33980002793
-15218.6785254249,-9015.48434966093,-11366.4039987535,-7726.34256195069
-15228.2133078799,-9021.27279852647,-11373.5294147541,-7731.02897966995
-15237.8909282509,-9027.08128736535,-11380.6052847129,-7735.61067746662
-15247.435075223,-9032.90249233607,-11387.5535348745,-7740.50760620569
-15256.7248991175,-9038.36331571695,-11394.333357594,-7745.27376837324
-15266.1739853425,-9043.9248234899,-11401.3528843888,-7750.20107426533
-15275.4914199074,-9049.61476039239,-11408.094140237,-7755.03969320692
-15284.9402775565,-9055.30083682285,-11415.2109581893,-7759.69216054776
-15294.7079908107,-9060.78000517843,-11422.2045941233,-7764.70683636031
-15304.5354864012,-9066.17973921867,-11429.3213989079,-7769.48130505236
-15314.1135858756,-9071.74591734406,-11436.4336528516,-7774.20714694687
-15323.7405265061,-9077.21150045464,-11443.6632972856,-7779.14002749632
-15333.0345478058,-9083.11882119739,-11450.8427713236,-7783.95247020531
-15342.5804951851,-9088.81184609179,-11457.9605255853,-7788.74034509918
-15352.0929973807,-9094.33874847295,-11465.03145647,-7793.51898871926
-15361.3250048252,-9099.97846104281,-11471.9132516206,-7798.33923273624
-15370.8018729493,-9105.59454442991,-11478.7693274832,-7803.17608204442
-15380.2263408107,-9111.51238314984,-11485.5990118878,-7807.87736861862
-15389.8256971453,-9117.18876714214,-11492.7312562452,-7812.68668000845
-15399.6872099937,-9122.66197109324,-11499.8792529674,-7817.38939482893
-15409.197698945,-9128.23188746462,-11506.8997866197,-7822.23931489805
-15418.2924585865,-9133.88266318096,-11513.9042634968,-7826.99560861032
-15427.8867911882,-9139.61458283955,-11521.0011127694,-7831.73727543596
-15437.5466378862,-9145.40847807115,-11527.80709873,-7836.31644297854
-15446.7642282856,-9151.16087086801,-11534.8761016896,-7841.08784954641
-15456.2319142162,-9156.64197330591,-11541.9231633914,-7845.81974421646
-15465.8208231492,-9162.17195726637,-11548.8268433258,-7850.53295394379
-15475.4124651826,-9167.79897927315,-11555.9296766917,-7855.28099936431
-15484.9798048424,-9173.32305086863,-11562.9460945077,-7859.99124825352
-15494.5197729916,-9179.18025520056,-11569.9626648833,-7864.73375863843
-15503.957883206,-9184.84704578683,-11577.1558139806,-7869.36651002689
-15513.4608363412,-9190.44551054961,-11584.3577183667,-7873.91984487839
-15523.2005554089,-9196.05961530036,-11591.37692595,-7878.77042312986
-15532.1044294685,-9201.53330286936,-11598.3582309021,-7883.60281240361
-15541.6295884136,-9207.13902627423,-11605.3499060031,-7888.54621417716
-15550.9170121145,-9212.84665089752,-11612.3673078708,-7893.236838157
-15559.9229230183,-9218.37132362727,-11619.5289768399,-7897.84249593443
-15569.2601320531,-9223.67523754519,-11626.8481455321,-7902.65431035174
-15578.5407783377,-9229.31485017909,-11633.9042964739,-7907.35412143856
-15587.7829990738,-9234.98335555045,-11641.0154685586,-7912.13126466463
-15596.8683455577,-9240.594929844,-11648.0236783238,-7917.11970453382
-15606.3099760874,-9245.91710178975,-11654.9046527159,-7921.82450575157
-15615.8283075536,-9251.33620395381,-11661.964998656,-7926.64285319395
-15625.4212007991,-9257.06017631619,-11669.0710889758,-7931.64873181158
-15635.1223823601,-9262.90952323367,-11676.1252128305,-7936.48613225655
-15644.3804887212,-9268.74134393811,-11683.409147808,-7941.32846267458
-15653.6358423413,-9274.38277955157,-11690.3468587727,-7946.16073961468
-15662.9374184403,-9279.92885957592,-11697.492452628,-7950.92943359634
-15672.2692680178,-9285.37151836173,-11704.6840272131,-7955.78978990272
-15681.4365822986,-9290.93600461324,-11711.9304813143,-7960.62786859163
-15691.0459194628,-9296.37302224159,-11719.1261847014,-7965.40568650196
-15700.315199286,-9302.00184705918,-11726.2040210549,-7970.27444674784
-15709.9022144576,-9307.61154065038,-11733.4556601276,-7975.11326388689
-15719.3127687392,-9313.27239705161,-11740.6592101603,-7980.0283171002
-15728.5106155387,-9318.77001460314,-11747.73456515,-7984.86439651104
-15738.0334914215,-9324.29687243088,-11754.8603806144,-7989.5867875161
-15747.5841668362,-9329.97644460524,-11761.8667028017,-7994.33976136901
-15756.9949152221,-9335.55677828824,-11768.9758137563,-7998.98543944377
-15766.6093376905,-9341.04188296796,-11776.09138783,-8003.72216293761
-15776.2891789615,-9346.77096562521,-11783.2029868484,-8008.42993536657
-15785.6376201761,-9352.42242780379,-11790.3793886765,-8013.03416026263
-15795.5377511755,-9358.12795909689,-11797.5474675577,-8017.75955089233
-15804.9857195045,-9363.42478660254,-11804.5396775995,-8022.42686611437
-15814.6507561215,-9369.06408212441,-11811.52273501,-8027.14438660948
-15824.3442826156,-9374.48784830971,-11818.5565191442,-8032.01721914751
-15833.5183428177,-9380.01765852297,-11825.6401194952,-8036.7023019164
-15842.7742155989,-9385.93413143392,-11832.7305743501,-8041.50997772521
-15852.040032929,-9391.60109459407,-11839.9471912336,-8046.40597327322
-15861.4109981897,-9396.88978096175,-11847.002798428,-8051.17976571865
-15870.7370306221,-9402.12765906632,-11854.0139707119,-8055.96358299063
-15880.127261046,-9407.7184302789,-11861.1367199787,-8060.7160301475
-15889.6151713494,-9413.38505123184,-11868.2374271149,-8065.65182724991
-15898.9849111212,-9419.14995351206,-11875.3667488006,-8070.38238863199
-15908.4708478295,-9424.6189976952,-11882.4139512997,-8075.22204080044
-15917.9029977678,-9430.08417989012,-11889.4104598288,-8079.98526629988
-15927.6212934435,-9435.55145128818,-11896.2227212535,-8084.83275476531
-15937.2503609497,-9441.30325784719,-11903.3336840298,-8089.56957476002
-15946.7584516556,-9446.75439986254,-11910.2110437047,-8094.49946927783
-15956.019329022,-9452.3705091431,-11917.378510965,-8099.19668290289
-15965.5505035749,-9458.14763171941,-11924.4260922432,-8104.15371252923
-15975.1044835409,-9463.89918860498,-11931.4610464291,-8108.79831345473
-15984.5567752511,-9469.35749564556,-11938.6046917411,-8113.66193689421
-15993.8178828894,-9474.9732911996,-11945.7501688863,-8118.68296970379
-16003.5476783898,-9480.42118421378,-11952.9137320256,-8123.62566508344
-16013.2141359265,-9485.90998689346,-11959.8657908768,-8128.45577089858
-16022.6744061474,-9491.58068349761,-11966.6831912651,-8133.15007712592
-16032.4011825948,-9496.96781365879,-11973.7803424955,-8137.97770821742
-16041.9990027601,-9502.46406701691,-11980.8576854344,-8142.77464107902
-16051.6645193319,-9507.9801770876,-11987.8561175068,-8147.51148296423
-16061.0293662605,-9513.49194324964,-11994.9165009058,-8152.26407539874
-16070.8356890661,-9518.91549117756,-12001.9163851186,-8157.05901951039
-16080.5113904076,-9524.56895861042,-12009.1025910748,-8161.76538539749
-16090.052095043,-9530.45013608923,-12016.3495379738,-8166.61720050348
-16099.3888877878,-9536.12993491976,-12023.5407696785,-8171.37216968615
-16108.8063415836,-9541.91487735711,-12030.5911480933,-8176.08813095299
-16118.4448506278,-9547.56607744038,-12037.6498383667,-8180.70713954315
-16127.8933140615,-9553.14236486615,-12044.6234537308,-8185.47318702847
-16137.3359418682,-9558.90032766584,-12051.9085978568,-8190.37188844263
-16146.862613247,-9564.69999335752,-12059.1958920642,-8195.22480778404
-16156.1658864966,-9570.18162847355,-12066.3339535219,-8200.0647120375
-16165.6718432791,-9575.88429224737,-12073.4063426321,-8204.79906164682
-16175.3585322979,-9581.37093116981,-12080.5202264077,-8209.75698631926
-16184.5463038616,-9586.94000787862,-12087.6378383282,-8214.47170778024
-16193.9987259217,-9592.6029770736,-12094.7494799316,-8219.19769785246
-16203.5453034981,-9598.61322786778,-12101.8984819412,-8223.93765920852
-16213.205907241,-9604.41831857212,-12108.934720089,-8228.75756535226
-16222.9883867157,-9610.25669319952,-12116.1276905399,-8233.58887498638
-16232.5962882456,-9615.85492603558,-12123.2160468402,-8238.39314550747
-16242.2960964026,-9621.38852667418,-12130.3231156376,-8243.00870498358
-16252.062939144,-9626.85595926088,-12137.3976561356,-8247.77702434108
-16261.3021376612,-9632.34108138736,-12144.5906285113,-8252.72935583772
-16270.9784404547,-9638.00717142923,-12151.8960995808,-8257.64537642654
-16280.7895765862,-9643.70565016717,-12158.9781642057,-8262.6415451866
-16290.4660910876,-9649.37442798991,-12165.9579547817,-8267.61080124136
-16299.9912479464,-9655.02333127604,-12172.9893212,-8272.39673567323
-16309.5157527409,-9660.83700780717,-12180.1112890063,-8277.31368587516
-16318.7166084779,-9666.63738821786,-12187.1200745908,-8282.16236137877
-16327.991785434,-9672.26916926412,-12194.3936485552,-8286.98159454089
-16337.8017717076,-9677.71741914009,-12201.5673672651,-8291.91771350225
-16347.6255900973,-9683.16254977942,-12208.6341532107,-8296.87853441681
-16357.0401326738,-9688.80877484237,-12215.6778442864,-8301.65150168103
-16366.6969192691,-9694.41515260513,-12222.8153250064,-8306.51171920584
-16376.0194557382,-9700.28920632587,-12230.0091092281,-8311.26527069275
-16385.7313098345,-9706.05136275426,-12236.8591627927,-8316.11268263718
-16395.1674653699,-9711.88091052881,-12244.1913074687,-8321.11448870936
-16404.8848663661,-9717.62805790362,-12251.3728863185,-8325.95412348756
-16407.6874281304,-9718.85776006624,-12252.7601444586,-8326.91057002245
-16408.3389060894,-9719.05772408107,-12252.6630937946,-8327.17522339656
-16407.7016941045,-9718.91540665954,-12252.0718798433,-8326.85797398791
-16408.110349602,-9719.29910046423,-12252.7368190852,-8327.3943837582
-16410.8703989758,-9720.72885622365,-12254.8208008236,-8328.72324051855
-16414.7459536461,-9723.56882619605,-12258.254660004,-8331.0063930326
-16420.9409001285,-9727.39955198366,-12262.7344195854,-8334.26022719426
-16428.6093597014,-9731.68990588448,-12268.2965404432,-8337.82954639388
-16437.0124613743,-9736.53882724128,-12274.4636148885,-8342.01050762734
-16439.5887028038,-9737.79962614397,-12276.4077334195,-8343.3810328353
-16443.7495677752,-9740.19718067769,-12279.648547534,-8345.47656960002
-16450.481404075,-9743.93358267266,-12284.6946939789,-8348.80457189522
-16458.807794616,-9748.71833730344,-12290.7608868932,-8352.76180398226
-16467.4690122866,-9753.94383254647,-12297.2778601319,-8357.23832586481
-16476.5743701708,-9759.44083374081,-12304.1586369609,-8361.99221177483
-16486.1236985314,-9765.25430675038,-12311.4735316343,-8366.95754865183
-16489.675944962,-9767.22768119494,-12313.6514348111,-8368.67440958347
-16494.207481709,-9770.33937417179,-12317.3102843463,-8371.22113390205
-16501.2861298085,-9774.5790312868,-12322.7065381328,-8374.7169711617
-16509.803910534,-9779.22423987857,-12328.9705726449,-8378.90735593031
-16518.6741718387,-9784.4044077591,-12335.7821292954,-8383.68786888659
-16527.9057688193,-9789.78357861764,-12342.7975898868,-8388.66471827861
-16537.4981778734,-9795.28798341193,-12350.0425661793,-8393.44024350657
-16540.5646739305,-9796.9533972572,-12352.2233166232,-8395.34981883116
-16545.309144742,-9799.81234555706,-12355.7553810794,-8397.92163044004
-16552.4972011262,-9804.12720835724,-12361.1143677864,-8401.59227588176
-16560.8767288015,-9809.19646391127,-12367.3240616628,-8405.82789983352
-16570.0957525287,-9814.62159190607,-12373.9415508212,-8410.36680320909
-16579.5359141397,-9820.26256735666,-12381.1978592426,-8414.99826473743
-16588.9339911813,-9825.85648481555,-12388.553165241,-8419.60436223138
-16592.3929155469,-9827.70893046117,-12391.0565363107,-8421.08874513092
-16597.2444107169,-9830.52773942075,-12394.8077863336,-8423.4695780703
-16604.7909587448,-9834.81703303739,-12400.2379016333,-8427.09470718702
-16613.1753661506,-9839.83515290489,-12406.5305887988,-8431.37841464545
-16622.0255576255,-9845.44699588408,-12413.2882103228,-8435.8959981408
-16631.4185179915,-9851.24038264278,-12420.2977436851,-8440.65546966802
-16641.0055301523,-9857.05499502718,-12427.3885354824,-8445.45520580961
-16644.1193432162,-9858.90428494368,-12429.794687708,-8447.00322134752
-16648.6170492241,-9861.66914818283,-12433.4058335331,-8449.59250902404
-16655.6327763959,-9865.87162836819,-12438.6828076305,-8453.15597027556
-16663.585750472,-9870.89502761563,-12445.0067232389,-8457.53007643196
-16672.3322901412,-9876.35811899559,-12451.7555046011,-8462.05944120724
-16681.7264911343,-9882.09130339859,-12458.6333937705,-8466.76386760014
-16691.6692263606,-9887.80876066843,-12465.830462501,-8471.77277000495
-16695.1347849393,-9889.78094944834,-12468.1402969207,-8473.29937665766
-16699.7063513618,-9892.3986303581,-12471.5830691024,-8475.64189127962
-16706.916223836,-9896.67928076201,-12477.0256569746,-8479.30353433606
-16715.0689577421,-9901.69178686633,-12483.1596190546,-8483.38382546816
-16723.86931022,-9907.0803144272,-12489.906780062,-8488.05617483446
-16733.1514029262,-9912.75815541717,-12496.8935310417,-8492.89819188535
-16742.5956052782,-9918.58487572951,-12504.2266938572,-8497.76673240812
-16748.993833852,-9922.52215953652,-12509.202269261,-8501.05724535604
-16756.2328655562,-9926.85426293782,-12514.7858898052,-8504.76083246159
-16764.3673254417,-9931.54326842747,-12521.2019519685,-8508.9274688372
-16772.9285410205,-9936.73437051751,-12527.6949806386,-8513.58337533444
-16782.3241119877,-9942.15768833739,-12534.5080564923,-8518.30275184317
-16791.6717779484,-9947.76414695834,-12541.4335904399,-8523.14188038934
-16801.5274891212,-9953.57288876429,-12548.6477959642,-8528.14866406167
-16810.0321045101,-9958.64446815473,-12555.3641887944,-8532.61970522331
-16818.8411440712,-9963.93569104313,-12561.7872469558,-8537.19413770274
-16827.7929163065,-9969.25345859901,-12568.5644518579,-8541.88050636189
-16837.2149208548,-9975.05537192218,-12575.3923683985,-8546.57764813352
-16846.5647613426,-9980.80923134164,-12582.4929804034,-8551.38985165126
-16856.1474572374,-9986.62410300498,-12589.4863257395,-8556.20586376314
-16865.7541450495,-9992.51812965717,-12596.745558892,-8561.13659524029
-16875.0530922896,-9998.01400860785,-12603.7445587489,-8565.84445946497
-16884.4892130977,-10003.6484893549,-12610.5670123891,-8570.51027929359
-16894.1471561481,-10009.1329712769,-12617.5538940868,-8575.2151852342
-16903.5959045596,-10014.6700118458,-12624.3970232163,-8579.92783749257
-16912.9942553581,-10020.0491491569,-12631.524066891,-8584.68943983515
-16922.1823196288,-10025.6147277476,-12638.5502864757,-8589.37271157493
-16931.6496446426,-10031.1710747727,-12645.5349694209,-8593.9389342623
-16940.6101165258,-10036.617625819,-12652.4013073904,-8598.53178744646
-16949.6352681133,-10042.064800248,-12659.4485200458,-8603.31784949676
-16958.654929222,-10047.5118475925,-12666.3390874453,-8608.02263235879
-16967.7294225081,-10052.9587463377,-12673.1871119489,-8612.60824241673
-16976.6919362377,-10058.4534557962,-12680.1290999366,-8617.23207474213
-16986.0490790418,-10064.0245744637,-12687.028822135,-8622.09056683806
-16995.3040133408,-10069.5241067242,-12693.9767726474,-8626.78559646293
-17004.7025462297,-10075.0749369384,-12700.8292753796,-8631.42864390512
-17014.3453554386,-10080.7143598554,-12707.6793136148,-8636.15526270439
-17023.3103484569,-10086.0030990257,-12714.6332142784,-8640.68319359122
-17032.6414476583,-10091.5522140859,-12721.3789100648,-8645.44718078112
-17042.3367420367,-10097.0881762658,-12728.3332777546,-8650.00455729708
-17051.8039923126,-10102.7159109012,-12735.2798061636,-8654.6964002826
-17061.1417558505,-10108.0957998751,-12742.2623934109,-8659.47935578079
-17070.1096047933,-10113.6602326,-12749.2821581481,-8664.19835520965
-17079.0565998344,-10119.3841220884,-12756.0590069086,-8668.93459320979
-17087.9173948895,-10124.975216814,-12762.693325828,-8673.4222452351
-17097.2818702649,-10130.2918037747,-12769.4811987597,-8678.08836767099
-17106.5419851071,-10135.7643454536,-12776.4366234614,-8682.8665582485
-17115.8435592422,-10141.2467680065,-12783.3984065133,-8687.40975325493
-17124.9340006805,-10146.6364705682,-12790.432984483,-8692.27849814699
-17134.195913745,-10152.2006944473,-12797.4674918983,-8697.07222933839
-17143.5352786958,-10157.8343015772,-12804.3788085182,-8701.70118882667
-17153.2312106026,-10163.5778608467,-12811.3793593297,-8706.53560150368
-17162.6839268029,-10169.2577383194,-12818.4389253088,-8711.47840967079
-17171.7858301674,-10174.4456817831,-12825.2099970364,-8716.13902663292
-17180.9739583155,-10179.774940198,-12831.9438987667,-8720.68562068657
-17190.4931865766,-10185.2363014201,-12838.6388759047,-8725.21498838985
-17199.8548569252,-10190.9030969738,-12845.5487956567,-8729.93017554406
-17209.2368880947,-10196.6147190014,-12852.5927155096,-8734.6571098857
-17218.2630707528,-10202.2583260325,-12859.3660629234,-8739.35638628461
-17227.7365116298,-10207.8339141595,-12866.452491515,-8744.05277583071
-17237.1010051506,-10213.3302197146,-12873.4020350089,-8748.72921832401
-17246.6675631168,-10218.9645006781,-12880.3368026213,-8753.26893762918
-17255.8714400739,-10224.5130564913,-12887.1631862078,-8757.89842042278
-17265.1410778054,-10229.8872112739,-12894.2943921995,-8762.65534393447
-17274.0359477494,-10235.3509054497,-12901.1919243064,-8767.54064330805
-17283.458195433,-10240.9318368255,-12908.2239111275,-8772.29909270598
-17292.4316993535,-10246.3579150345,-12915.2953869472,-8776.96269513027
-17301.5746986687,-10252.2356877818,-12922.4485901302,-8781.73973759527
-17311.0769180239,-10257.8963011253,-12929.416681735,-8786.56107974654
-17320.6305195234,-10263.6541290846,-12936.3906827644,-8791.30101630183
-17329.5882646081,-10269.0572612249,-12943.3845863352,-8796.2628841566
-17338.7169253879,-10274.5997070835,-12950.2662052754,-8800.98231104593
-17347.5032711876,-10280.1796412277,-12957.2826659098,-8805.76328842616
-17356.6102212102,-10285.4639941166,-12964.2269795923,-8810.62533044296
-17365.8928854538,-10291.1786216063,-12971.160429753,-8815.44094796492
-17375.7743747118,-10296.9923240984,-12978.0944419889,-8820.14621669372
-17385.1846818777,-10302.6640982767,-12985.03806854,-8824.81057772148
-17394.4447445042,-10308.3690252223,-12992.0755981921,-8829.5366344454
-17404.0735649411,-10314.0375100185,-12999.1058227975,-8834.28391155146
-17413.6697505598,-10319.7423486137,-13006.1898363384,-8839.01291582985
-17423.1101328086,-10325.288086239,-13013.2584164151,-8843.77088554911
-17432.838578086,-10330.7175859701,-13019.9978934103,-8848.40528138884
-17442.3256659344,-10336.1959602731,-13026.7357545308,-8853.17560790684
-17451.7232937939,-10341.611177803,-13033.7104985458,-8858.10809954217
-17460.871845593,-10347.1589231514,-13040.6440861534,-8862.63113758271
-17470.2388202222,-10352.7853198175,-13047.6938614098,-8867.34341946937
-17479.7118134129,-10358.1403717007,-13054.7145792712,-8872.01058524331
-17488.964567799,-10363.4949430522,-13061.9081434532,-8876.63088790793
-17498.1327100188,-10369.242189872,-13068.9430385314,-8881.50700240168
-17507.6691103271,-10374.9522147273,-13075.7632716876,-8886.30656441643
-17517.2124093113,-10380.5861735223,-13082.8468575665,-8891.06106268604
