Achiever,Killer,Socializer,Explorer
-11680.1743643241,-6835.59591468542,-6005.89664436607,-8685.85046650872
-11686.4490323195,-6840.07811670564,-6008.67628688944,-8690.66801871491
-11692.6667302187,-6844.29288197447,-6011.97879745831,-8695.430359351
-11698.5481999347,-6848.77222629201,-6015.37842965702,-8700.43548988029
-11705.2034397352,-6852.89944026993,-6018.71250179835,-8705.39749133563
-11711.7186482379,-6856.99120095891,-6021.24631425952,-8710.34046064224
-11718.738355312,-6860.90031549053,-6024.27539801526,-8715.31891209411
-11725.8719330984,-6865.12398134668,-6027.07204081949,-8720.45952744797
-11732.9840125714,-6869.29810538255,-6030.35675948519,-8725.56769555559
-11740.2321661154,-6873.30656402941,-6033.63387003243,-8730.96106264336
-11747.4550337145,-6877.14502601864,-6037.26701176676,-8736.01764890777
-11754.4184962491,-6881.39046965198,-6040.88551148002,-8741.42470820372
-11761.3520517972,-6884.99304131589,-6044.25536067617,-8746.32136143915
-11768.4060888071,-6888.38140973348,-6047.24385582712,-8751.13251540964
-11775.3225063937,-6892.01531008495,-6050.66622296286,-8756.09521508162
-11782.4183976561,-6895.83493675973,-6054.31996929902,-8760.93676156627
-11789.4515326096,-6899.34459682829,-6057.92866957175,-8765.59216633225
-11796.5248671265,-6902.56305501124,-6061.36484281985,-8769.70886604656
-11802.5334431523,-6905.87671225761,-6064.96723376233,-8773.92211320708
-11809.096264434,-6908.89275745,-6068.14200051623,-8777.87717218981
-11815.7373996877,-6912.09069772362,-6071.75905632521,-8781.96357784739
-11821.6316259047,-6915.59012562475,-6075.32820957718,-8785.94456257944
-11827.5350019074,-6919.07200834118,-6079.20611879695,-8790.26959868628
-11832.3605397548,-6922.64196411153,-6083.10889422772,-8793.93166086665
-11837.657934882,-6925.92047819449,-6086.64403942956,-8797.3495131386
-11842.6789247255,-6928.61230016145,-6090.04479481297,-8800.92576745364
-11848.0906852395,-6931.65484269021,-6093.05654505455,-8804.88380875399
-11853.3127213763,-6935.24866360123,-6096.16811102305,-8809.31223020549
-11858.3557786774,-6938.75427365547,-6099.3064110284,-8813.96173251222
-11864.0410220743,-6942.11876488314,-6102.86149880571,-8817.74425667153
-11869.7700815003,-6946.02528482446,-6105.99824729065,-8822.27108042351
-11875.9502393934,-6949.75549193135,-6109.11987655638,-8826.50175767599
-11881.3448174016,-6953.79425703616,-6112.33265649896,-8831.27093901256
-11887.0629399546,-6957.84448727056,-6115.34105369813,-8836.17932496378
